Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
48786743,"Apr 12, 2013, 6:15:54 PM","Warmup run, then workout, then run again. Check the description for more details.",Run,"Ran for 5 min, then did burpies 10x3, then KB swing, 45lbs KB 25x3, then C&J 95lbs 10 x2, then ran a mile and a half but my HR wouldn't go below 167.",3750,6.36,179,150,FALSE,,,activities/53954850.tcx.gz,80.2858963,,3750,3557,6359.149902,10.30780029,,16.55789948,,13.29740047,30.29640007,79.39260101,0.0149022,,,,,179,154.3170013,,,,,,150,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
48786749,"Mar 26, 2013, 6:12:42 PM","Lunch Run, some ITB pain after 1.6 miles, but then shortly after it lessened?",Run,,2001,4.86,174,35,FALSE,,,activities/53954861.tcx.gz,80.2858963,,2001,2001,4864.470215,7.290850163,,14.56429958,,13.85309982,31.67589951,82.91040039,-0.0159631,,,,,174,139.951004,,,,,,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
48858645,"Apr 14, 2013, 5:44:50 PM",Brushy Peak (Exploring),Ride,,6975,21.22,179,78,FALSE,,Blur,activities/54031536.fit.gz,80.2858963,14.06140041,6975,6702,21227.90039,15.12870026,,591.3469849,,169.5319977,422.4549866,72.56349945,-0.000592048,,,216,71.52719879,179,142.0529938,,138.4880066,,,24,78,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,
51059551,"Apr 27, 2013, 6:16:13 PM",Los Gatos Creek Trail. Haven't been on the road bike in months :-),Ride,,7047,25.04,150,22,FALSE,,2011 Allez,activities/56387987.fit.gz,80.2858963,10.43260002,7047,5445,25039.30078,11,,127.8000031,,-4,83,44.44440079,0.081471898,,,153,55.80749893,150,104.2460022,,61.12960052,371.1285095,,26,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
51468287,"Apr 28, 2013, 12:54:05 PM","Mt Diablo Longest Hike ever, watch died, total milage was ~18",Hike,,32862,23.55,189,212,,,,activities/56831960.tcx.gz,80.2858963,,32862,24000,23552.5,4.400000095,,1468.97998,,167.8000031,1173,330.7690125,1.221099973,,,,,189,129.151001,,,2323.352295,,,212,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
51656391,"Apr 30, 2013, 6:35:38 PM","Quick Lunch Ride Legs felt a little more fatiged than usual, not sure if it was because of the hike, me not riding as much as usual, or i was just going fast.",Ride,,3751,18.1,170,39,FALSE,,Blur,activities/57032973.fit.gz,80.2858963,14.06140041,3751,3696,18102.40039,13.60000038,,291.2000122,,24.20000076,232.6000061,200,-0.076233,,,154,76.48179626,170,143.026001,,175.6049957,,,32,39,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,147361,,,,,,,,,,,,,,,,,
52198400,"May 4, 2013, 12:47:52 AM",Virgin Ride Redwood Park with Sovie,Ride,,4652,13.9,171,51,FALSE,,Blur,activities/57603200.fit.gz,80.2858963,14.06140041,4652,4270,13906.40039,14.5,,354,,184,465.6000061,600,-0.069032997,,,143,63.71879959,171,143.8899994,,117.6070023,,,25,51,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,147361,,,,,,,,,,,,,,,,,
53015377,"May 7, 2013, 6:17:21 PM","Mid-Pen Lunch Ride (Russian Ridge, Coal Creek, Monte Bello, and Skyline Ridge)",Ride,,5245,17.8,168,50,FALSE,,Blur,activities/58482744.fit.gz,80.2858963,14.06140041,5245,5098,17804.59961,16.39999962,,530.7999878,,530,753.4000244,80,0.0280826,,,154,73.3062973,168,139.9049988,,145.3059998,,,17,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,147361,,,,,,,,,,,,,,,,,
53717685,"May 12, 2013, 1:27:36 AM",Alum Rock/Sierra Vista,Ride,,5872,11.34,179,82,FALSE,,Blur,activities/59230334.fit.gz,80.2858963,14.06140041,5872,4221,11340.59961,13.5,,473.3999939,,144,578.2000122,800,0.139321998,,,131,52.49079895,179,156.4850006,,113.3440018,,,25,82,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,147361,,,,,,,,,,,,,,,,,
56290895,"May 25, 2013, 1:51:03 AM",Fremont Older or Older Fremont as Tim calls it.,Ride,,4700,13.21,176,50,FALSE,,Blur,activities/61979757.fit.gz,80.2858963,14.06140041,4700,4147,13213.09961,14.19999981,,289.2000122,,82.59999847,282,400,0.0227047,,,163,56.40159988,176,145.6260071,,118.1809998,,,15,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,147361,,,,,,,,,,,,,,,,,
57873435,"Jun 3, 2013, 2:04:10 AM","Fremont Cruise, havent hit the pavment for a while",Ride,,4230,28.22,179,46,FALSE,,2011 Allez,activities/63662672.fit.gz,80.2858963,10.43260002,4230,4152,28224.19922,21.70000076,,215.8500061,,11.80000019,134.6000061,75,0.000354306,,,144,77.51370239,179,145.3769989,,135.8470001,,,19,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
60522386,"Jun 4, 2013, 3:36:28 AM","Port workout run, its been a while ITB pain right at the end.",Run,,1822,4.55,173,56,FALSE,,,activities/66466832.tcx.gz,80.2858963,,1822,1822,4558.5,3.299999952,,0,,16.20000076,23.70000076,7.099999905,0,,,,,173,158.2599945,,,,,,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
60522391,"Jun 4, 2013, 2:50:38 AM","Workout: (Squat 135Lbs x 10, SLSL deadlift 60Lbs x 10, Burpee x 10, Clean and Jerk 95Lbs x 10) x 2",Workout,,2728,0.28,177,1,,,,activities/66466837.tcx.gz,80.2858963,,2728,225,285.6000061,1.600000024,,0,,17.20000076,17.60000038,64.30000305,0.035014,,,,,177,114.5920029,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
60528194,"Jun 15, 2013, 3:18:22 PM",Calaveras Roadie Loop (First time doing it CCW),Ride,,9854,67.63,181,122,FALSE,,2011 Allez,activities/66472751.fit.gz,80.2858963,10.43260002,9854,9813,67634.39844,20.70000076,,730.6699829,,10.80000019,345.7999878,20.5,-0.00266137,,,127,79.07800293,181,147.8999939,,156.9940033,1717.749023,,21,122,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
62014918,"Jun 22, 2013, 2:32:32 AM",Around the lake (No ITB pain),Run,,2006,5.05,172,60,FALSE,,,activities/68071902.tcx.gz,80.2858963,,2006,2006,5050.399902,3.099999905,,0,,16.10000038,23.60000038,31.10000038,-0.00990021,,,,,172,153.3500061,,,,,,60,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
62014921,"Jun 18, 2013, 1:39:42 AM",Around the lake (No ITB pain),Run,,1991,5.05,175,51,FALSE,,,activities/68071903.tcx.gz,80.2858963,,1991,1883,5053.799805,4.800000191,,0,,16.20000076,23.89999962,8.100000381,-0.00395742,,,,,175,149.548996,,,,,,51,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
65513521,"Jul 7, 2013, 4:57:23 PM",Summit Road to Capitola (I got a flat rear tire on the way down),Ride,,3605,23.92,175,48,FALSE,,2011 Allez,activities/71830691.fit.gz,80.2858963,10.43260002,3605,3334,23927.90039,22,,104,,11.39999962,513,17.79999924,-2.05366993,,,111,83.96929932,175,146.2299957,,105.6829987,,,18,48,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
65513522,"Jul 7, 2013, 11:10:58 PM",Capitola to Summit Road. HR outta control!,Ride,,4338,23.24,179,112,FALSE,,2011 Allez,activities/71830688.fit.gz,80.2858963,10.43260002,4338,4338,23248.80078,13.5,,701.9130249,,5.800000191,498.6000061,11.80000019,1.999240041,,,104,75.3871994,179,168.9810028,,210.052002,,,21,112,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
66138337,"Apr 3, 2013, 1:12:26 AM",Evening Run,Run,,6041,1.42,,,FALSE,,,activities/66138337.gpx,80.2858963,,6041,1465,1428.400024,1.899999976,,0,,17.10000038,17.60000038,71,0.00700084,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
66160622,"Jul 10, 2013, 6:49:17 PM","Lunch Run (Some ITB pain in left knee towards the end, and a little low calf/high achilles pain in right leg.",Run,,2187,5.67,,,FALSE,,,activities/66160622.gpx,80.2858963,,2187,2187,5672.600098,4.599999905,,15.18780041,,13.10000038,32.20000076,33.29999924,-0.028205801,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
67675771,"Jul 17, 2013, 2:40:01 AM","Evening run, no pain at all.",Run,,1938,5.03,168,44,FALSE,,,activities/74097814.tcx.gz,80.2858963,,1938,1938,5030.899902,3.200000048,,0,,16.20000076,23.70000076,10.5,-0.00397543,,,,,168,148.7610016,,,,,,44,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
68129679,"Jul 18, 2013, 11:15:10 PM",Ride from bus stop to home,Ride,,813,6.42,,,FALSE,,2011 Allez,activities/74573088.fit.gz,80.2858963,10.43260002,813,784,6423.299805,14.39999962,,19,,3.599999905,16.20000076,36.09999847,0.196161002,,,132,85.13639832,,,,195.7980042,,,27,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
68129680,"Jul 18, 2013, 2:35:08 PM",Ride from home to the bus stop,Ride,,1281,8.81,,,FALSE,,2011 Allez,activities/74573090.fit.gz,80.2858963,10.43260002,1281,1224,8811.400391,10,,4,,11.60000038,18,18.39999962,-0.054474901,,,105,78.62650299,,,,106.939003,,,17,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
69151153,"Jul 22, 2013, 10:29:04 PM",Ride Home from Bus Stop,Ride,,1025,7.53,156,9,FALSE,,2011 Allez,activities/75657958.fit.gz,80.2858963,10.43260002,1025,1025,7534.299805,12.5,,16,,18.39999962,26.20000076,22.70000076,0.071672201,,,211,84.96160126,156,142.1139984,,123.3300018,,,24,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
69151158,"Jul 22, 2013, 2:59:42 PM",Ride to Bus Stop,Ride,,1272,7.94,158,9,FALSE,,2011 Allez,activities/75657960.fit.gz,80.2858963,10.43260002,1272,1138,7945.399902,8.600000381,,4,,11.80000019,29.79999924,10.30000019,-0.226546004,,,126,76.51170349,158,125.9899979,,98.59819794,,,20,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
69442618,"Jul 23, 2013, 11:45:31 PM",Ride to pick up my truck from the shop from the bus stop (had some issues getting the GPS to work at first),Ride,,1148,9.87,176,22,FALSE,,2011 Allez,activities/75963220.fit.gz,80.2858963,10.43260002,1148,1148,9872.099609,14.69999981,,13.33570004,,10.60000038,30,18.60000038,-0.037479401,,,102,84.35500336,176,160.0839996,,174.8410034,,,27,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
69442627,"Jul 23, 2013, 1:38:02 PM",Ride to the Bus Stop,Ride,,1362,8.88,170,14,FALSE,,2011 Allez,activities/75963236.fit.gz,80.2858963,10.43260002,1362,1219,8880.400391,10,,0,,9.100000381,17.39999962,23.79999924,-0.081077397,,,105,80.27189636,170,146.8029938,,101.6240005,,,20,14,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
69847900,"Jul 24, 2013, 10:49:13 PM",Ride from the bus stop home (nice and slow),Ride,,1154,7.55,141,7,FALSE,,2011 Allez,activities/76392782.fit.gz,80.2858963,10.43260002,1154,1122,7549.799805,10.80000019,,15,,15.60000038,25,14.80000019,0.124507003,,,81,68.28730011,141,123.3710022,,98.73529816,,,32,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
69847902,"Jul 24, 2013, 1:41:42 PM",Ride to the bus stop from home (nice and slow),Ride,,1267,7.96,135,8,FALSE,,2011 Allez,activities/76392785.fit.gz,80.2858963,10.43260002,1267,1267,7965.600098,7.599999905,,0,,11,18,0,-0.087877899,,,85,70.00509644,135,121,,77.6710968,,,18,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
71266682,"Jul 30, 2013, 10:45:28 PM",Ride from bus stop to the shop to get my truck,Ride,,1399,10.83,154,10,FALSE,,2011 Allez,activities/77895414.fit.gz,80.2858963,10.43260002,1399,1399,10835.7002,13.89999962,,13.66670036,,10.60000038,30.10000038,9.199999809,-0.0276863,,,103,74.89250183,154,128.9429932,,132.3079987,,,27,10,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
71266690,"Jul 30, 2013, 2:12:46 PM",Ride from home to the bus stop,Ride,,1474,8.7,173,7,FALSE,,2011 Allez,activities/77895418.fit.gz,80.2858963,10.43260002,1474,1311,8699.599609,15.60000038,,0,,6,19.79999924,9.899999619,-0.0563244,,,175,72.4469986,173,104.612999,,103.5270004,,,18,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
72263106,"Aug 4, 2013, 6:26:18 PM",Lunch Ride with the Och. Breaking him in.,Ride,,5057,27.93,160,28,FALSE,,2011 Allez,activities/78951001.fit.gz,80.2858963,10.43260002,5057,4606,27934.59961,18.39999962,,291.1570129,,13.69999981,176.8999939,45.20000076,-0.000357979,,,127,63.49940109,160,117.2770004,,122.4649963,,,27,28,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
73026518,"Aug 7, 2013, 11:54:45 PM","MIssion Peak with Kayla (ran the whole way down for the first time ever, that i can remember, no ITB pain)",Hike,,6009,10.12,181,115,,,,activities/79752236.tcx.gz,80.2858963,,6009,5694,10128.59961,3.700000048,,664.414978,,98.5,764.9000244,32.09999847,0.00197461,,,,,181,158.0039978,,,,,,115,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
74002413,"Aug 11, 2013, 7:06:15 PM",Lunch ride with Art,Ride,,3829,22.21,187,49,FALSE,,2011 Allez,activities/80781630.fit.gz,80.2858963,10.43260002,3829,3722,22209.40039,18.60000038,,365.3840027,,13.89999962,227.8999939,28.20000076,-0.00540312,,,120,71.92720032,187,143.423996,,144.5500031,,,27,49,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
75030844,"Aug 16, 2013, 1:27:08 AM",Took Kayla for a roller walk at the park,Inline Skate,,3780,12.02,164,24,,,,activities/81867079.tcx.gz,80.2858963,,3780,3640,12027.7002,6.400000095,,0,,16.20000076,23.70000076,7.300000191,-0.000831414,,,,,164,129.4219971,,,,,,24,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
75490405,"Aug 18, 2013, 12:03:19 AM",After work ride to pick up my truck,Ride,,4126,26.54,172,29,FALSE,,2011 Allez,activities/82352610.fit.gz,80.2858963,10.43260002,4126,3525,26541.90039,13.69999981,,105.737999,,6,102.3000031,33.29999924,0.018084601,,,229,81.5582962,172,137.3959961,,145.3659973,,,24,29,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
76311517,"Aug 21, 2013, 2:01:53 AM","Longest run ever w/ 3 sprints the length of the soccer fields and one uphill (some ITB pain on and off, but not enough to make me stop)",Run,,4403,10.5,177,121,FALSE,,,activities/83220532.tcx.gz,80.2858963,,4403,4403,10503.59961,7.199999809,,0,,16.10000038,23.70000076,10.10000038,0.00285616,,,,,177,149.2489929,,,,,,121,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
76944331,"Aug 23, 2013, 4:15:51 PM",Fremont Loop (warren detour),Ride,Warren is closed between Warm springs Blvd and Kato so i detoured.,3623,23.16,185,52,FALSE,,2011 Allez,activities/83886213.fit.gz,80.2858963,10.43260002,3623,3264,23168.5,18.89999962,,248.197998,,5.599999905,117.0999985,16.5,-0.0103589,,,137,81.33010101,185,151.7810059,,157.7369995,574.0617065,,18,52,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
78071809,"Aug 27, 2013, 1:39:49 AM",Roller Bladed with Kayla around the lake until my watch died I did a total of four laps.,Inline Skate,,1852,6.69,154,13,,,,activities/85080457.tcx.gz,80.2858963,,1852,1799,6692,5.099999905,,0,,16.10000038,20.60000038,1.399999976,-0.00448296,,,,,154,130.2100067,,,,,,13,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
78099620,"Aug 28, 2013, 12:36:30 AM",Rode home from the lake,Ride,,1189,7.21,153,7,FALSE,,2011 Allez,activities/85109767.fit.gz,80.2858963,10.43260002,1189,1066,7212,12.19999981,,13,,36.79999924,43.20000076,15.19999981,-0.00277316,,,129,81.06459808,153,133.1990051,,113.4779968,,,24,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
78099624,"Aug 27, 2013, 11:41:17 PM",Rode to Quarry lakes to swim,Ride,,1069,7.16,158,8,FALSE,,2011 Allez,activities/85109768.fit.gz,80.2858963,10.43260002,1069,1008,7167,10.30000019,,15,,10.19999981,20,18.60000038,-0.0111623,,,114,80.0582962,158,136.7120056,,101.4769974,,,26,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
78581792,"Aug 30, 2013, 12:38:52 AM",Nice and slow ride home from swimming at the lake,Ride,,1185,7.35,131,6,FALSE,,2011 Allez,activities/85617561.fit.gz,80.2858963,10.43260002,1185,1185,7353.799805,10,,14,,-5.800000191,480.7999878,8.199999809,-6.505479813,,,100,69.81199646,131,112.0189972,,65.62670135,,,27,6,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
78581797,"Aug 29, 2013, 11:24:56 PM",Nice and slow ride to swim at the lake,Ride,,1740,7.62,126,7,FALSE,,2011 Allez,activities/85617563.fit.gz,80.2858963,10.43260002,1740,1438,7620.799805,10.30000019,,23,,478.6000061,487.3999939,36.40000153,0.0157464,,,101,68.90599823,126,108.7770004,,66.80549622,,,29,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
79610160,"Sep 3, 2013, 12:09:42 AM",Walk home from kayaking,Walk,,766,0.84,107,2,,,,activities/86709475.tcx.gz,80.2858963,,766,672,848.5999756,1.5,,0,,16.5,20.29999924,4.400000095,0.094272897,,,,,107,93.0684967,,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
79610167,"Sep 2, 2013, 10:25:37 PM",Walk to the boat rentals,Walk,,736,0.84,98,2,,,,activities/86709481.tcx.gz,80.2858963,,736,663,845.9000244,1.600000024,,0,,17.20000076,20.29999924,3,0.047286902,,,,,98,89.19909668,,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
79610169,"Sep 2, 2013, 11:27:51 PM","Kayaking at Lake elizibeth (Kayaking isn't an activity option, so i choose swim)",Swim,,2396,"2,714",131,8,,,,activities/86709478.tcx.gz,80.2858963,,2396,2213,2714.399902,1.799999952,,0,,16.10000038,16.20000076,0.400000006,0,,,,,131,100.5780029,,,,,,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
80793790,"Sep 4, 2013, 12:51:27 AM",Ride home from swimming,Ride,,1036,7.19,168,9,FALSE,,2011 Allez,activities/87965888.fit.gz,80.2858963,10.43260002,1036,1036,7197.200195,13,,19,,10.19999981,18.20000076,17.60000038,0.069471501,,,178,85.26270294,168,135.9369965,,137.8249969,,,24,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
80793791,"Sep 3, 2013, 11:37:44 PM",Ride to the lake to swim,Ride,,1414,7.73,145,7,FALSE,,2011 Allez,activities/87965892.fit.gz,80.2858963,10.43260002,1414,1333,7738.700195,10.10000038,,31,,478.7999878,489.7999878,22,0.028428501,,,156,74.31900024,145,119.5839996,,81.82450104,,,26,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
80794508,"Sep 6, 2013, 8:15:33 PM",Portola Redwoods w/ JP and Rigo (had GPS issues at first and started recording late),Hike,,16719,9.83,145,46,,,,activities/87966671.tcx.gz,80.2858963,,16719,9724,9831.799805,2.799999952,,354.0599976,,130.1000061,316,48.59999847,-0.911328971,,,,,145,108.802002,,,,,,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
80961016,"Sep 7, 2013, 11:31:57 PM","Kayak with the boys (Again I can't choose Kayak as an option, so I chose swim)",Swim,,4881,"5,189",124,16,,,,activities/88146777.tcx.gz,80.2858963,,4881,4543,5188.5,1.799999952,,0,,69.5,69.69999695,0.899999976,0,,,,,124,96.80639648,,,,,,16,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
81022137,"Sep 8, 2013, 3:39:13 PM",Run (bike to run) (Some ITB pain in left lag for the last mile),Run,,1786,5.01,175,100,FALSE,,,activities/88211728.tcx.gz,80.2858963,,1786,1786,5011.100098,3.299999952,,0,,16.20000076,24.10000038,7.900000095,0,,,,,175,165.1320038,,,,,,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,201125,,,,,,,,,,,,,,,,,
81029974,"Sep 8, 2013, 3:04:27 PM",Bike (Bike to Run),Ride,,1976,15.72,177,35,FALSE,,2011 Allez,activities/88220347.fit.gz,80.2858963,10.43260002,1976,1976,15726.09961,17.70000076,,158.3999939,,482.2000122,568.5999756,9.199999809,0.0114459,,,107,82.14040375,177,157.1900024,,163.1959991,,,20,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
82057420,"Sep 13, 2013, 12:45:57 AM","Run (Swim, bike, run) (No ITB Pain)",Run,,1099,3.22,171,47,FALSE,,,activities/89313383.tcx.gz,80.2858963,,1099,1099,3224.600098,3.400000095,,0,,17.10000038,21.79999924,6.400000095,0.068225503,,,,,171,161.7749939,,,,,,47,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,201125,,,,,,,,,,,,,,,,,
82076139,"Sep 13, 2013, 12:27:07 AM","Ride from the Lake home (Swim, Bike, Run)",Ride,,978,7.67,174,12,FALSE,,2011 Allez,activities/89333189.fit.gz,80.2858963,10.43260002,978,978,7669.799805,12.60000038,,16,,22.79999924,30.20000076,16.39999962,-0.039114401,,,112,82.32009888,174,147.7160034,,155.848999,,,24,12,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
82076140,"Sep 12, 2013, 11:28:48 PM",Ride to the lake to Swim,Ride,,1112,7.38,160,8,FALSE,,2011 Allez,activities/89333191.fit.gz,80.2858963,10.43260002,1112,1074,7379.5,10.19999981,,10.21249962,,6.800000191,19.89999962,7.099999905,-0.0108408,,,110,76.8207016,160,135.6950073,,104.4560013,,,26,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
82076515,"Sep 12, 2013, 4:46:00 PM","Swim at Quarry Lakes (Swim, Bike, Run)",Swim,,1394,547,,,FALSE,,,,80.2858963,,1394,1394,547.177002,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84620173,"Sep 22, 2013, 9:26:16 PM","San Mateo Shoreline trail exploration, nice and easy.",Ride,,16526,52.05,169,53,FALSE,,2011 Allez,activities/92046027.fit.gz,80.2858963,10.43260002,16526,12429,52050.10156,11.19999981,,210,,-6.400000095,23,37.5,0.00268972,,,197,49.60100174,169,102.9729996,,46.46009827,643.8596191,,23,53,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,147361,,,,,,,,,,,,,,,,,
